country,iso_code,year,raw_value,technology,capacity_mw,source
Switzerland,CHE,2020,2.87526,Solar PV,2875.2599999999998,OWID_IRENA
Switzerland,CHE,2021,3.515429,Solar PV,3515.429,OWID_IRENA
Switzerland,CHE,2022,4.528377,Solar PV,4528.3769999999995,OWID_IRENA
Switzerland,CHE,2023,6.0636783,Solar PV,6063.6783000000005,OWID_IRENA
Switzerland,CHE,2024,7.763678,Solar PV,7763.678,OWID_IRENA
Syria,SYR,2017,0.000127,Solar PV,0.127,OWID_IRENA
Syria,SYR,2018,0.001377,Solar PV,1.377,OWID_IRENA
Syria,SYR,2019,0.002467,Solar PV,2.467,OWID_IRENA
Syria,SYR,2020,0.011522001,Solar PV,11.522001000000001,OWID_IRENA
Syria,SYR,2021,0.033,Solar PV,33.0,OWID_IRENA
Syria,SYR,2022,0.06,Solar PV,60.0,OWID_IRENA
Syria,SYR,2023,0.06,Solar PV,60.0,OWID_IRENA
Syria,SYR,2024,0.06,Solar PV,60.0,OWID_IRENA
Taiwan,TWN,2015,0.8843,Solar PV,884.3,OWID_IRENA
Taiwan,TWN,2016,1.2451,Solar PV,1245.1000000000001,OWID_IRENA
Taiwan,TWN,2017,1.7677,Solar PV,1767.7,OWID_IRENA
Taiwan,TWN,2018,2.7381,Solar PV,2738.1000000000004,OWID_IRENA
Taiwan,TWN,2019,4.1495,Solar PV,4149.5,OWID_IRENA
Taiwan,TWN,2020,5.8172,Solar PV,5817.2,OWID_IRENA
Taiwan,TWN,2021,7.7002,Solar PV,7700.2,OWID_IRENA
Taiwan,TWN,2022,9.723701,Solar PV,9723.701000000001,OWID_IRENA
Taiwan,TWN,2023,12.4177,Solar PV,12417.7,OWID_IRENA
Taiwan,TWN,2024,14.281144,Solar PV,14281.144,OWID_IRENA
Tajikistan,TJK,2020,0.00022,Solar PV,0.22,OWID_IRENA
Tajikistan,TJK,2021,0.00022,Solar PV,0.22,OWID_IRENA
Tajikistan,TJK,2022,0.00022,Solar PV,0.22,OWID_IRENA
Tajikistan,TJK,2023,0.00022,Solar PV,0.22,OWID_IRENA
Tajikistan,TJK,2024,0.00022,Solar PV,0.22,OWID_IRENA
Tanzania,TZA,2015,0.012766,Solar PV,12.766,OWID_IRENA
Tanzania,TZA,2016,0.012366,Solar PV,12.366,OWID_IRENA
Tanzania,TZA,2017,0.013249,Solar PV,13.249,OWID_IRENA
Tanzania,TZA,2018,0.017519,Solar PV,17.519,OWID_IRENA
Tanzania,TZA,2019,0.015574,Solar PV,15.574,OWID_IRENA
Tanzania,TZA,2020,0.016805999,Solar PV,16.805999,OWID_IRENA
Tanzania,TZA,2021,0.019192,Solar PV,19.192,OWID_IRENA
Tanzania,TZA,2022,0.019955,Solar PV,19.955000000000002,OWID_IRENA
Tanzania,TZA,2023,0.019626,Solar PV,19.626,OWID_IRENA
Tanzania,TZA,2024,0.019626,Solar PV,19.626,OWID_IRENA
Thailand,THA,2015,1.424709,Solar PV,1424.709,OWID_IRENA
Thailand,THA,2016,2.4515643,Solar PV,2451.5643,OWID_IRENA
Thailand,THA,2017,2.702886,Solar PV,2702.886,OWID_IRENA
Thailand,THA,2018,2.968261,Solar PV,2968.261,OWID_IRENA
Thailand,THA,2019,2.988488,Solar PV,2988.488,OWID_IRENA
Thailand,THA,2020,2.98424,Solar PV,2984.24,OWID_IRENA
Thailand,THA,2021,3.0652897,Solar PV,3065.2897000000003,OWID_IRENA
Thailand,THA,2022,3.18516,Solar PV,3185.1600000000003,OWID_IRENA
Thailand,THA,2023,3.29932,Solar PV,3299.3199999999997,OWID_IRENA
Thailand,THA,2024,3.387611,Solar PV,3387.6110000000003,OWID_IRENA
Togo,TGO,2015,7e-05,Solar PV,0.06999999999999999,OWID_IRENA
Togo,TGO,2016,9.6e-05,Solar PV,0.096,OWID_IRENA
Togo,TGO,2017,0.00058600004,Solar PV,0.5860000399999999,OWID_IRENA
Togo,TGO,2018,0.004406,Solar PV,4.406000000000001,OWID_IRENA
Togo,TGO,2019,0.0072919996,Solar PV,7.2919996,OWID_IRENA
Togo,TGO,2020,0.010804,Solar PV,10.803999999999998,OWID_IRENA
Togo,TGO,2021,0.06425501,Solar PV,64.25501,OWID_IRENA
Togo,TGO,2022,0.066194996,Solar PV,66.194996,OWID_IRENA
Togo,TGO,2023,0.066944,Solar PV,66.944,OWID_IRENA
Togo,TGO,2024,0.066944,Solar PV,66.944,OWID_IRENA
Tokelau,TKL,2015,0.00093,Solar PV,0.93,OWID_IRENA
Tokelau,TKL,2016,0.00102,Solar PV,1.02,OWID_IRENA
Tokelau,TKL,2017,0.00102,Solar PV,1.02,OWID_IRENA
Tokelau,TKL,2018,0.00102,Solar PV,1.02,OWID_IRENA
Tokelau,TKL,2019,0.00102,Solar PV,1.02,OWID_IRENA
Tokelau,TKL,2020,0.00102,Solar PV,1.02,OWID_IRENA
Tokelau,TKL,2021,0.00102,Solar PV,1.02,OWID_IRENA
Tokelau,TKL,2022,0.00102,Solar PV,1.02,OWID_IRENA
Tokelau,TKL,2023,0.00102,Solar PV,1.02,OWID_IRENA
Tokelau,TKL,2024,0.00102,Solar PV,1.02,OWID_IRENA
Tonga,TON,2015,0.00375,Solar PV,3.75,OWID_IRENA
Tonga,TON,2016,0.0045359996,Solar PV,4.5359996,OWID_IRENA
Tonga,TON,2017,0.006703,Solar PV,6.702999999999999,OWID_IRENA
Tonga,TON,2018,0.007009,Solar PV,7.0089999999999995,OWID_IRENA
Tonga,TON,2019,0.007009,Solar PV,7.0089999999999995,OWID_IRENA
Tonga,TON,2020,0.007009,Solar PV,7.0089999999999995,OWID_IRENA
Tonga,TON,2021,0.007009,Solar PV,7.0089999999999995,OWID_IRENA
Tonga,TON,2022,0.014299001,Solar PV,14.299001,OWID_IRENA
Tonga,TON,2023,0.015099,Solar PV,15.099,OWID_IRENA
Tonga,TON,2024,0.015533,Solar PV,15.533,OWID_IRENA
Trinidad and Tobago,TTO,2015,0.004001,Solar PV,4.001,OWID_IRENA
Trinidad and Tobago,TTO,2016,0.004001,Solar PV,4.001,OWID_IRENA
Trinidad and Tobago,TTO,2017,0.004001,Solar PV,4.001,OWID_IRENA
Trinidad and Tobago,TTO,2018,0.004001,Solar PV,4.001,OWID_IRENA
Trinidad and Tobago,TTO,2019,0.004001,Solar PV,4.001,OWID_IRENA
Trinidad and Tobago,TTO,2020,0.004001,Solar PV,4.001,OWID_IRENA
Trinidad and Tobago,TTO,2021,0.004101,Solar PV,4.101,OWID_IRENA
Trinidad and Tobago,TTO,2022,0.004101,Solar PV,4.101,OWID_IRENA
Trinidad and Tobago,TTO,2023,0.004106,Solar PV,4.106,OWID_IRENA
Trinidad and Tobago,TTO,2024,0.0046240003,Solar PV,4.6240003000000005,OWID_IRENA
Tunisia,TUN,2015,0.027542999,Solar PV,27.542999,OWID_IRENA
Tunisia,TUN,2016,0.038078,Solar PV,38.078,OWID_IRENA
Tunisia,TUN,2017,0.047091,Solar PV,47.091,OWID_IRENA
Tunisia,TUN,2018,0.063764,Solar PV,63.764,OWID_IRENA
Tunisia,TUN,2019,0.080096,Solar PV,80.096,OWID_IRENA
Tunisia,TUN,2020,0.096496,Solar PV,96.496,OWID_IRENA
Tunisia,TUN,2021,0.096528,Solar PV,96.528,OWID_IRENA
Tunisia,TUN,2022,0.19892,Solar PV,198.92000000000002,OWID_IRENA
Tunisia,TUN,2023,0.50792,Solar PV,507.92,OWID_IRENA
Tunisia,TUN,2024,0.77492,Solar PV,774.9200000000001,OWID_IRENA
Turkey,TUR,2015,0.25,Solar PV,250.0,OWID_IRENA
Turkey,TUR,2016,0.834,Solar PV,834.0,OWID_IRENA
Turkey,TUR,2017,3.4217,Solar PV,3421.7,OWID_IRENA
Turkey,TUR,2018,5.0636077,Solar PV,5063.6077000000005,OWID_IRENA
Turkey,TUR,2019,5.996155,Solar PV,5996.155,OWID_IRENA
Turkey,TUR,2020,6.668418,Solar PV,6668.418,OWID_IRENA
Turkey,TUR,2021,7.81663,Solar PV,7816.63,OWID_IRENA
Turkey,TUR,2022,9.42644,Solar PV,9426.439999999999,OWID_IRENA
Turkey,TUR,2023,11.293441,Solar PV,11293.440999999999,OWID_IRENA
Turkey,TUR,2024,19.88344,Solar PV,19883.44,OWID_IRENA
Turkmenistan,TKM,2024,0.000112,Solar PV,0.112,OWID_IRENA
Turks and Caicos Islands,TCA,2015,3e-05,Solar PV,0.030000000000000002,OWID_IRENA
Turks and Caicos Islands,TCA,2016,3e-05,Solar PV,0.030000000000000002,OWID_IRENA
Turks and Caicos Islands,TCA,2017,0.00018999999,Solar PV,0.18999999,OWID_IRENA
Turks and Caicos Islands,TCA,2018,0.00044,Solar PV,0.44,OWID_IRENA
Turks and Caicos Islands,TCA,2019,0.00094,Solar PV,0.94,OWID_IRENA
Turks and Caicos Islands,TCA,2020,0.00094,Solar PV,0.94,OWID_IRENA
Turks and Caicos Islands,TCA,2021,0.002572,Solar PV,2.572,OWID_IRENA
Turks and Caicos Islands,TCA,2022,0.0032890001,Solar PV,3.2890001,OWID_IRENA
Turks and Caicos Islands,TCA,2023,0.00352,Solar PV,3.52,OWID_IRENA
Turks and Caicos Islands,TCA,2024,0.004019,Solar PV,4.019,OWID_IRENA
Tuvalu,TUV,2015,0.003623,Solar PV,3.6229999999999998,OWID_IRENA
Tuvalu,TUV,2016,0.003631,Solar PV,3.6310000000000002,OWID_IRENA
Tuvalu,TUV,2017,0.003644,Solar PV,3.644,OWID_IRENA
Tuvalu,TUV,2018,0.003655,Solar PV,3.655,OWID_IRENA
Tuvalu,TUV,2019,0.003655,Solar PV,3.655,OWID_IRENA
Tuvalu,TUV,2020,0.003729,Solar PV,3.729,OWID_IRENA
Tuvalu,TUV,2021,0.003729,Solar PV,3.729,OWID_IRENA
Tuvalu,TUV,2022,0.003729,Solar PV,3.729,OWID_IRENA
Tuvalu,TUV,2023,0.003829,Solar PV,3.8289999999999997,OWID_IRENA
Tuvalu,TUV,2024,0.004553,Solar PV,4.553,OWID_IRENA
Uganda,UGA,2015,0.005241,Solar PV,5.241,OWID_IRENA
Uganda,UGA,2016,0.007797,Solar PV,7.797,OWID_IRENA
Uganda,UGA,2017,0.027954001,Solar PV,27.954000999999998,OWID_IRENA
Uganda,UGA,2018,0.054410998,Solar PV,54.410998,OWID_IRENA
Uganda,UGA,2019,0.067693,Solar PV,67.693,OWID_IRENA
Uganda,UGA,2020,0.077764,Solar PV,77.764,OWID_IRENA
Uganda,UGA,2021,0.08007,Solar PV,80.07000000000001,OWID_IRENA
Uganda,UGA,2022,0.084924996,Solar PV,84.92499600000001,OWID_IRENA
Uganda,UGA,2023,0.084524006,Solar PV,84.524006,OWID_IRENA
Uganda,UGA,2024,0.084524006,Solar PV,84.524006,OWID_IRENA
Ukraine,UKR,2015,0.8412,Solar PV,841.1999999999999,OWID_IRENA
Ukraine,UKR,2016,0.9547,Solar PV,954.7,OWID_IRENA
Ukraine,UKR,2017,1.2,Solar PV,1200.0,OWID_IRENA
Ukraine,UKR,2018,2.002688,Solar PV,2002.688,OWID_IRENA
Ukraine,UKR,2019,5.935688,Solar PV,5935.688,OWID_IRENA
Ukraine,UKR,2020,7.331,Solar PV,7331.0,OWID_IRENA
Ukraine,UKR,2021,8.062,Solar PV,8061.999999999999,OWID_IRENA
Ukraine,UKR,2022,8.062,Solar PV,8061.999999999999,OWID_IRENA
Ukraine,UKR,2023,8.062,Solar PV,8061.999999999999,OWID_IRENA
Ukraine,UKR,2024,5.5,Solar PV,5500.0,OWID_IRENA
United Arab Emirates,ARE,2015,0.13153,Solar PV,131.53,OWID_IRENA
United Arab Emirates,ARE,2016,0.13541001,Solar PV,135.41001,OWID_IRENA
United Arab Emirates,ARE,2017,0.35347,Solar PV,353.47,OWID_IRENA
United Arab Emirates,ARE,2018,0.59988904,Solar PV,599.88904,OWID_IRENA
United Arab Emirates,ARE,2019,1.935233,Solar PV,1935.233,OWID_IRENA
United Arab Emirates,ARE,2020,2.332597,Solar PV,2332.5969999999998,OWID_IRENA
United Arab Emirates,ARE,2021,3.002383,Solar PV,3002.383,OWID_IRENA
United Arab Emirates,ARE,2022,3.5961971,Solar PV,3596.1971,OWID_IRENA
United Arab Emirates,ARE,2023,5.942297,Solar PV,5942.297,OWID_IRENA
United Arab Emirates,ARE,2024,6.468197,Solar PV,6468.197,OWID_IRENA
United Kingdom,GBR,2015,9.601,Solar PV,9601.0,OWID_IRENA
United Kingdom,GBR,2016,11.914,Solar PV,11914.0,OWID_IRENA
United Kingdom,GBR,2017,12.75096,Solar PV,12750.96,OWID_IRENA
United Kingdom,GBR,2018,13.06,Solar PV,13060.0,OWID_IRENA
United Kingdom,GBR,2019,13.345,Solar PV,13345.0,OWID_IRENA
United Kingdom,GBR,2020,13.8703375,Solar PV,13870.3375,OWID_IRENA
United Kingdom,GBR,2021,14.26091,Solar PV,14260.910000000002,OWID_IRENA
United Kingdom,GBR,2022,14.980768,Solar PV,14980.768,OWID_IRENA
United Kingdom,GBR,2023,16.275263,Solar PV,16275.262999999999,OWID_IRENA
United Kingdom,GBR,2024,17.881292,Solar PV,17881.291999999998,OWID_IRENA
United States,USA,2015,23.442,Solar PV,23442.0,OWID_IRENA
United States,USA,2016,34.716,Solar PV,34716.0,OWID_IRENA
United States,USA,2017,43.114655,Solar PV,43114.655,OWID_IRENA
United States,USA,2018,51.57013,Solar PV,51570.13,OWID_IRENA
United States,USA,2019,60.826504,Solar PV,60826.504,OWID_IRENA
United States,USA,2020,75.79348,Solar PV,75793.48,OWID_IRENA
United States,USA,2021,94.78566,Solar PV,94785.65999999999,OWID_IRENA
United States,USA,2022,112.84192,Solar PV,112841.92,OWID_IRENA
United States,USA,2023,139.92659,Solar PV,139926.59,OWID_IRENA
United States,USA,2024,177.5943,Solar PV,177594.30000000002,OWID_IRENA
United States Virgin Islands,VIR,2015,0.009154,Solar PV,9.154,OWID_IRENA
United States Virgin Islands,VIR,2016,0.009192999,Solar PV,9.192999,OWID_IRENA
United States Virgin Islands,VIR,2017,0.004993,Solar PV,4.993,OWID_IRENA
United States Virgin Islands,VIR,2018,0.009993,Solar PV,9.993,OWID_IRENA
United States Virgin Islands,VIR,2019,0.009993,Solar PV,9.993,OWID_IRENA
United States Virgin Islands,VIR,2020,0.009993,Solar PV,9.993,OWID_IRENA
United States Virgin Islands,VIR,2021,0.009993,Solar PV,9.993,OWID_IRENA
United States Virgin Islands,VIR,2022,0.009993,Solar PV,9.993,OWID_IRENA
United States Virgin Islands,VIR,2023,0.009993,Solar PV,9.993,OWID_IRENA
United States Virgin Islands,VIR,2024,0.030493,Solar PV,30.493,OWID_IRENA
Uruguay,URY,2015,0.064461,Solar PV,64.461,OWID_IRENA
Uruguay,URY,2016,0.08896,Solar PV,88.96,OWID_IRENA
Uruguay,URY,2017,0.242628,Solar PV,242.62800000000001,OWID_IRENA
Uruguay,URY,2018,0.248356,Solar PV,248.356,OWID_IRENA
Uruguay,URY,2019,0.253575,Solar PV,253.575,OWID_IRENA
Uruguay,URY,2020,0.25782502,Solar PV,257.82502,OWID_IRENA
Uruguay,URY,2021,0.26637,Solar PV,266.37,OWID_IRENA
Uruguay,URY,2022,0.28032,Solar PV,280.32,OWID_IRENA
Uruguay,URY,2023,0.30055898,Solar PV,300.55897999999996,OWID_IRENA
Uruguay,URY,2024,0.329768,Solar PV,329.76800000000003,OWID_IRENA
Uzbekistan,UZB,2015,0.00113,Solar PV,1.13,OWID_IRENA
Uzbekistan,UZB,2016,0.0023299998,Solar PV,2.3299998,OWID_IRENA
Uzbekistan,UZB,2017,0.0032000002,Solar PV,3.2000002,OWID_IRENA
Uzbekistan,UZB,2018,0.0035,Solar PV,3.5,OWID_IRENA
Uzbekistan,UZB,2019,0.0035,Solar PV,3.5,OWID_IRENA
Uzbekistan,UZB,2020,0.0035,Solar PV,3.5,OWID_IRENA
Uzbekistan,UZB,2021,0.0035,Solar PV,3.5,OWID_IRENA
Uzbekistan,UZB,2022,0.2035,Solar PV,203.5,OWID_IRENA
Uzbekistan,UZB,2023,0.4745,Solar PV,474.5,OWID_IRENA
Uzbekistan,UZB,2024,2.2745,Solar PV,2274.5,OWID_IRENA
Vanuatu,VUT,2015,0.00043400002,Solar PV,0.43400002,OWID_IRENA
Vanuatu,VUT,2016,0.0017510001,Solar PV,1.7510001,OWID_IRENA
Vanuatu,VUT,2017,0.002652,Solar PV,2.6519999999999997,OWID_IRENA
Vanuatu,VUT,2018,0.004073,Solar PV,4.073,OWID_IRENA
Vanuatu,VUT,2019,0.004589,Solar PV,4.589,OWID_IRENA
Vanuatu,VUT,2020,0.00481,Solar PV,4.81,OWID_IRENA
Vanuatu,VUT,2021,0.004822,Solar PV,4.822,OWID_IRENA
Vanuatu,VUT,2022,0.004874,Solar PV,4.874,OWID_IRENA
Vanuatu,VUT,2023,0.004884,Solar PV,4.884,OWID_IRENA
Vanuatu,VUT,2024,0.004916,Solar PV,4.916,OWID_IRENA
Venezuela,VEN,2015,0.00287,Solar PV,2.87,OWID_IRENA
Venezuela,VEN,2016,0.00287,Solar PV,2.87,OWID_IRENA
Venezuela,VEN,2017,0.00287,Solar PV,2.87,OWID_IRENA
Venezuela,VEN,2018,0.00287,Solar PV,2.87,OWID_IRENA
Venezuela,VEN,2019,0.00287,Solar PV,2.87,OWID_IRENA
Venezuela,VEN,2020,0.00287,Solar PV,2.87,OWID_IRENA
Venezuela,VEN,2021,0.00287,Solar PV,2.87,OWID_IRENA
Venezuela,VEN,2022,0.00287,Solar PV,2.87,OWID_IRENA
Venezuela,VEN,2023,0.00287,Solar PV,2.87,OWID_IRENA
Venezuela,VEN,2024,0.0040599997,Solar PV,4.0599997,OWID_IRENA
Vietnam,VNM,2015,0.005228,Solar PV,5.228,OWID_IRENA
Vietnam,VNM,2016,0.005228,Solar PV,5.228,OWID_IRENA
Vietnam,VNM,2017,0.00793,Solar PV,7.93,OWID_IRENA
Vietnam,VNM,2018,0.10493,Solar PV,104.92999999999999,OWID_IRENA
Vietnam,VNM,2019,4.993428,Solar PV,4993.428,OWID_IRENA
Vietnam,VNM,2020,16.660427,Solar PV,16660.427,OWID_IRENA
Vietnam,VNM,2021,16.660427,Solar PV,16660.427,OWID_IRENA
Vietnam,VNM,2022,16.697428,Solar PV,16697.428,OWID_IRENA
Vietnam,VNM,2023,18.587347,Solar PV,18587.347,OWID_IRENA
Vietnam,VNM,2024,18.666277,Solar PV,18666.277000000002,OWID_IRENA
Yemen,YEM,2015,0.060249,Solar PV,60.248999999999995,OWID_IRENA
Yemen,YEM,2016,0.080634005,Solar PV,80.63400499999999,OWID_IRENA
Yemen,YEM,2017,0.103084,Solar PV,103.08399999999999,OWID_IRENA
Yemen,YEM,2018,0.253341,Solar PV,253.34099999999998,OWID_IRENA
Yemen,YEM,2019,0.25416002,Solar PV,254.16001999999997,OWID_IRENA
Yemen,YEM,2020,0.257671,Solar PV,257.671,OWID_IRENA
Yemen,YEM,2021,0.257711,Solar PV,257.711,OWID_IRENA
Yemen,YEM,2022,0.26373002,Solar PV,263.73002,OWID_IRENA
Yemen,YEM,2023,0.283484,Solar PV,283.48400000000004,OWID_IRENA
Yemen,YEM,2024,0.40348402,Solar PV,403.48402,OWID_IRENA
Zambia,ZMB,2015,0.000685,Solar PV,0.6849999999999999,OWID_IRENA
Zambia,ZMB,2016,0.001594,Solar PV,1.5939999999999999,OWID_IRENA
Zambia,ZMB,2017,0.0023369999,Solar PV,2.3369999,OWID_IRENA
Zambia,ZMB,2018,0.005429,Solar PV,5.428999999999999,OWID_IRENA
Zambia,ZMB,2019,0.095483005,Solar PV,95.48300499999999,OWID_IRENA
Zambia,ZMB,2020,0.096378,Solar PV,96.378,OWID_IRENA
Zambia,ZMB,2021,0.096888,Solar PV,96.888,OWID_IRENA
Zambia,ZMB,2022,0.098099,Solar PV,98.099,OWID_IRENA
Zambia,ZMB,2023,0.133836,Solar PV,133.836,OWID_IRENA
Zambia,ZMB,2024,0.195836,Solar PV,195.836,OWID_IRENA
Zimbabwe,ZWE,2015,0.0024930001,Solar PV,2.4930001,OWID_IRENA
Zimbabwe,ZWE,2016,0.002835,Solar PV,2.835,OWID_IRENA
Zimbabwe,ZWE,2017,0.005041,Solar PV,5.041,OWID_IRENA
Zimbabwe,ZWE,2018,0.008587999,Solar PV,8.587999,OWID_IRENA
Zimbabwe,ZWE,2019,0.011851,Solar PV,11.851,OWID_IRENA
Zimbabwe,ZWE,2020,0.014153999,Solar PV,14.153999,OWID_IRENA
Zimbabwe,ZWE,2021,0.027584,Solar PV,27.584,OWID_IRENA
Zimbabwe,ZWE,2022,0.040449,Solar PV,40.449,OWID_IRENA
Zimbabwe,ZWE,2023,0.046175,Solar PV,46.175000000000004,OWID_IRENA
Zimbabwe,ZWE,2024,0.105174996,Solar PV,105.17499600000001,OWID_IRENA
Afghanistan,AFG,2015,0.000100000005,Wind,0.100000005,OWID_IRENA
Afghanistan,AFG,2016,0.000100000005,Wind,0.100000005,OWID_IRENA
Afghanistan,AFG,2017,0.00040000002,Wind,0.40000002,OWID_IRENA
Afghanistan,AFG,2018,0.00040000002,Wind,0.40000002,OWID_IRENA
Afghanistan,AFG,2019,0.00040000002,Wind,0.40000002,OWID_IRENA
Afghanistan,AFG,2020,0.00040000002,Wind,0.40000002,OWID_IRENA
Afghanistan,AFG,2021,0.00040000002,Wind,0.40000002,OWID_IRENA
Afghanistan,AFG,2022,0.00040000002,Wind,0.40000002,OWID_IRENA
Afghanistan,AFG,2023,0.00040000002,Wind,0.40000002,OWID_IRENA
Afghanistan,AFG,2024,0.00040000002,Wind,0.40000002,OWID_IRENA
Algeria,DZA,2015,0.010199999,Wind,10.199999,OWID_IRENA
Algeria,DZA,2016,0.010199999,Wind,10.199999,OWID_IRENA
Algeria,DZA,2017,0.010199999,Wind,10.199999,OWID_IRENA
Algeria,DZA,2018,0.01,Wind,10.0,OWID_IRENA
Algeria,DZA,2019,0.01,Wind,10.0,OWID_IRENA
Algeria,DZA,2020,0.01,Wind,10.0,OWID_IRENA
Algeria,DZA,2021,0.01,Wind,10.0,OWID_IRENA
Algeria,DZA,2022,0.01,Wind,10.0,OWID_IRENA
Algeria,DZA,2023,0.01,Wind,10.0,OWID_IRENA
Algeria,DZA,2024,0.01,Wind,10.0,OWID_IRENA
Argentina,ARG,2015,0.18824,Wind,188.23999999999998,OWID_IRENA
Argentina,ARG,2016,0.18824,Wind,188.23999999999998,OWID_IRENA
Argentina,ARG,2017,0.22755499,Wind,227.55499,OWID_IRENA
Argentina,ARG,2018,0.751155,Wind,751.155,OWID_IRENA
Argentina,ARG,2019,1.6094551,Wind,1609.4551,OWID_IRENA
Argentina,ARG,2020,2.624,Wind,2624.0,OWID_IRENA
Argentina,ARG,2021,3.2922199,Wind,3292.2199,OWID_IRENA
Argentina,ARG,2022,3.31022,Wind,3310.2200000000003,OWID_IRENA
Argentina,ARG,2023,3.70632,Wind,3706.3199999999997,OWID_IRENA
Argentina,ARG,2024,4.3203197,Wind,4320.3197,OWID_IRENA
Armenia,ARM,2015,0.0026,Wind,2.6,OWID_IRENA
Armenia,ARM,2016,0.002925,Wind,2.9250000000000003,OWID_IRENA
Armenia,ARM,2017,0.002925,Wind,2.9250000000000003,OWID_IRENA
Armenia,ARM,2018,0.002925,Wind,2.9250000000000003,OWID_IRENA
Armenia,ARM,2019,0.002925,Wind,2.9250000000000003,OWID_IRENA
Armenia,ARM,2020,0.002925,Wind,2.9250000000000003,OWID_IRENA
Armenia,ARM,2021,0.002925,Wind,2.9250000000000003,OWID_IRENA
Armenia,ARM,2022,0.002925,Wind,2.9250000000000003,OWID_IRENA
Armenia,ARM,2023,0.0029000002,Wind,2.9000002,OWID_IRENA
Armenia,ARM,2024,0.0029000002,Wind,2.9000002,OWID_IRENA
Aruba,ABW,2015,0.03,Wind,30.0,OWID_IRENA
Aruba,ABW,2016,0.03,Wind,30.0,OWID_IRENA
Aruba,ABW,2017,0.03,Wind,30.0,OWID_IRENA
Aruba,ABW,2018,0.03,Wind,30.0,OWID_IRENA
Aruba,ABW,2019,0.03,Wind,30.0,OWID_IRENA
Aruba,ABW,2020,0.03,Wind,30.0,OWID_IRENA
Aruba,ABW,2021,0.03,Wind,30.0,OWID_IRENA
Aruba,ABW,2022,0.03,Wind,30.0,OWID_IRENA
Aruba,ABW,2023,0.03,Wind,30.0,OWID_IRENA
Aruba,ABW,2024,0.03,Wind,30.0,OWID_IRENA
Australia,AUS,2015,4.318,Wind,4318.0,OWID_IRENA
Australia,AUS,2016,4.683,Wind,4683.0,OWID_IRENA
Australia,AUS,2017,5.407,Wind,5407.0,OWID_IRENA
Australia,AUS,2018,6.409,Wind,6409.0,OWID_IRENA
Australia,AUS,2019,7.881,Wind,7881.0,OWID_IRENA
Australia,AUS,2020,10.207,Wind,10207.0,OWID_IRENA
Australia,AUS,2021,10.555,Wind,10555.0,OWID_IRENA
Australia,AUS,2022,11.966,Wind,11966.0,OWID_IRENA
Australia,AUS,2023,12.908,Wind,12908.0,OWID_IRENA
Australia,AUS,2024,15.288,Wind,15288.0,OWID_IRENA
Austria,AUT,2015,2.4887261,Wind,2488.7261,OWID_IRENA
Austria,AUT,2016,2.7299962,Wind,2729.9962,OWID_IRENA
Austria,AUT,2017,2.886698,Wind,2886.698,OWID_IRENA
Austria,AUT,2018,3.1327128,Wind,3132.7128000000002,OWID_IRENA
Austria,AUT,2019,3.224117,Wind,3224.117,OWID_IRENA
Austria,AUT,2020,3.225979,Wind,3225.9790000000003,OWID_IRENA
Austria,AUT,2021,3.422335,Wind,3422.335,OWID_IRENA
Austria,AUT,2022,3.6331031,Wind,3633.1031,OWID_IRENA
Austria,AUT,2023,3.8962939,Wind,3896.2938999999997,OWID_IRENA
Austria,AUT,2024,4.035,Wind,4035.0,OWID_IRENA
Azerbaijan,AZE,2015,0.008,Wind,8.0,OWID_IRENA
Azerbaijan,AZE,2016,0.0157,Wind,15.7,OWID_IRENA
Azerbaijan,AZE,2017,0.0157,Wind,15.7,OWID_IRENA
Azerbaijan,AZE,2018,0.066,Wind,66.0,OWID_IRENA
Azerbaijan,AZE,2019,0.066,Wind,66.0,OWID_IRENA
Azerbaijan,AZE,2020,0.066,Wind,66.0,OWID_IRENA
Azerbaijan,AZE,2021,0.066,Wind,66.0,OWID_IRENA
Azerbaijan,AZE,2022,0.064,Wind,64.0,OWID_IRENA
Azerbaijan,AZE,2023,0.0665,Wind,66.5,OWID_IRENA
Azerbaijan,AZE,2024,0.06662,Wind,66.62,OWID_IRENA
Bahamas,BHS,2015,0.0003,Wind,0.3,OWID_IRENA
Bahamas,BHS,2016,0.0003,Wind,0.3,OWID_IRENA
Bahamas,BHS,2017,0.0003,Wind,0.3,OWID_IRENA
Bahamas,BHS,2018,0.0003,Wind,0.3,OWID_IRENA
Bahamas,BHS,2019,0.0003,Wind,0.3,OWID_IRENA
Bahamas,BHS,2020,0.0003,Wind,0.3,OWID_IRENA
Bahamas,BHS,2021,0.0003,Wind,0.3,OWID_IRENA
Bahamas,BHS,2022,0.0003,Wind,0.3,OWID_IRENA
Bahamas,BHS,2023,0.0003,Wind,0.3,OWID_IRENA
Bahamas,BHS,2024,0.0003,Wind,0.3,OWID_IRENA
Bahrain,BHR,2015,0.000675,Wind,0.675,OWID_IRENA
Bahrain,BHR,2016,0.000675,Wind,0.675,OWID_IRENA
Bahrain,BHR,2017,0.000675,Wind,0.675,OWID_IRENA
Bahrain,BHR,2018,0.000675,Wind,0.675,OWID_IRENA
Bahrain,BHR,2019,0.000675,Wind,0.675,OWID_IRENA
Bahrain,BHR,2020,0.000675,Wind,0.675,OWID_IRENA
Bahrain,BHR,2021,0.000675,Wind,0.675,OWID_IRENA
